error,extraction_rule_id,safir_field_id,mask,definition,ruleset_id
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",816ce7d5-9b78-4fc8-9f52-7f64a429cad3,RI20,CFU,"{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""20'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",f9a4e32e-b8a6-44f0-9222-60ee0a9a0036,RI204,CFU,"{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""204'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",4f52d0e8-b6a9-4cb5-93a6-000c63cd8019,RI26,CFU,"{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""26'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",ea64f909-28a7-4ecf-99d6-820a6e0cdd6c,RI27,CFU,"{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""27'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",4eeaa327-4256-4dbf-b6e5-af550560f400,RI45,CFU,"{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""45'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",18edb30f-e850-4ad8-9482-7c7fc1d93f9b,RIA,CFU,"{'""substract'"": [{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""Total des recettes réelles d’investissement'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""10'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""13'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""16'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""18'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""20'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""204'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""21'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""22'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""23'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""26'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""27'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""45'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}]}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",c58e309c-907d-4853-93e8-8dd8dbfa3cfc,RRI,CFU,"{'""substract'"": [{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""Total des recettes réelles d’investissement'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations nettes (d=b-c)'"", '""identifiers'"": ['""1068'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue détaillée'""]}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",5fc80219-061a-47cb-9f8e-48beb0a9bdd1,RO28,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes (d=b-c)'"", '""startswith'"": '""28'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue détaillée'""]}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",6b401f2e-1ab4-4540-8536-1b2326828a52,ROI,CFU,"{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""Total des recettes d’ordre en investissement'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",abb2a8f0-a6f4-44cd-9ed4-e6d8f5b9c53e,R001,CFU,"{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""001 Solde d’exécution positif reporté'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",7b4515cd-c8e0-49f4-b81b-15ddcc380c34,R1068,CFU,"{'""extract'"": {'""column'"": '""Réalisations nettes (d=b-c)'"", '""identifiers'"": ['""1068'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue détaillée'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",4baa9017-b747-431f-a2de-6798b4a01b51,RIC,CFU,"{'""sum'"": [{'""substract'"": [{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""Total des recettes réelles d’investissement'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations nettes (d=b-c)'"", '""identifiers'"": ['""1068'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue détaillée'""]}}]}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""Total des recettes d’ordre en investissement'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Prévisions (a)(BP + DM + RAR N-1)'"", '""identifiers'"": ['""001 Solde d’exécution positif reporté'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations nettes (d=b-c)'"", '""identifiers'"": ['""1068'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue détaillée'""]}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",3ecf4a5e-9036-4c00-9b79-a3fc1926aed8,RARDI,CFU,"{'""extract'"": {'""column'"": '""Investissement'"", '""identifiers'"": ['""Dépenses'"", '""Restes à réaliser'""], '""section_header'"": ['""I-Informations générales et synthétiques'"", '""Présentation générale du compte financier - Vue d''ensemble'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",0648675c-2d77-4b3b-95f8-e46c60fb4453,RARRI,CFU,"{'""extract'"": {'""column'"": '""Investissement'"", '""identifiers'"": ['""Recettes'"", '""Restes à réaliser'""], '""section_header'"": ['""I-Informations générales et synthétiques'"", '""Présentation générale du compte financier - Vue d''ensemble'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",3973a55e-6f8e-4bac-8471-407053d7e459,DF655,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""655'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",11fd59d0-24df-484b-828c-57bef6e2fe74,DF6551,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""6551'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",32c17b9e-ee9c-425f-a2c9-8f0bd6b37363,DF6553,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""6553'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",df3cd465-8441-404f-abe8-2f214b7d5d4c,DF6564,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""6564'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",e744b20f-2b5f-47fa-83e4-8f3e458069cb,DF657,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""657'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",10191e17-97d6-447c-9e53-c22181a805b8,DF739,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""739'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",11db20e7-8fe9-4af9-8f30-b3899e16a95e,DF739111,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""739111'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",8edb720a-78de-4a6e-9295-f90b6f644b96,DF739211,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""739211'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",90676a19-30e5-4471-8fd7-00e2b724d49d,DF739212,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""739212'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",48bfb79c-3160-4d49-9d28-3a7f8c212b24,DF73922,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""73922'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",6290b22e-8a01-42c3-af3d-46bf99492fe2,DF661,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""661'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",40cf7918-37a0-4383-a93f-e8421df4fe5d,DF6611,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""6611'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",0e76d313-bd62-471a-8211-ab3cfd501303,DF66112,CFU,"{'""extract'"": {'""column'"": '""ICNE de l’exercice'"", '""identifiers'"": ['""Total général'""], '""section_header'"": ['""IV – Annexes'"", '""B – Annexes patrimoniales – Etat de la dette – Répartition par nature de dette'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",0f928f75-64ee-4567-a4ed-5c0af0b005a8,DF668,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""668'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",ef085c73-a468-4d7d-8f65-1ab4b5807e68,RF7321,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""7321'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",c5fa4726-e6f1-44b3-abd7-a18b7ae57ce3,RF7311,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""7311'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",24125132-a4f7-4643-9d6e-e7f457dc2e30,RF73112,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""73112'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",73c63bea-4ab6-4480-8296-3cb9b556fac2,RF73114,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""73114'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",3bb629f0-f594-4d38-bbb1-76037701f236,RF73133,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""73133'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",fc1dec94-482f-4301-8f71-10caa51a0d4c,RF73156,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""73156'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",37a0f853-e573-4b0a-981f-da5391273297,RF7318,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""7318'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",b075fc15-7cc3-49e3-ad64-9a8d2fe46038,RF73221,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""73221'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",9394c1a8-227d-4734-bd78-70dba42b85cf,RF7323,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""7323'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",53af04ca-ff5d-44d7-9aea-2edab6c009fa,RF734,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""734'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",2ef62cfd-2972-4963-84db-c9aa82a4d76f,RF735,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""735'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
